# Transmission through ionization/dissociation front produced by UV and 
# X-rays from a GRB.  Spectrum calculated by B.T. Draine
# References:
# Draine, B.T. 2000: Gamma Ray Bursts in Molecular Clouds: H2 Absorption
#     and Fluorescence, ApJ 532, 273
# Draine, B.T., & Hao, L. 2002, Gamma Ray Burst in a Molecular Cloud:
#     Destruction of Dust and H2, and Emergent Spectrum, ApJ 569, 780
# 
#  1.000E+03 = n_H (cm-3)
#     -0.500 = beta ( L_nu propto nu^{beta} )
#  2.500E-01 = L_0/(1e49 erg s-1)
#  1.000E+01 = t_0 (s)
# N(H), N(H2+), and N(H2_vJ) from h2abs_nvj.dat                                   
#       2130 H2 absorption lines from 299 levels of H2
#     222969 = NWAV = number of wavelengths
#       2771 = 2*KKMAX+1 points in smoothing kernel
#      260.0 = lambda/FWHM(lambda) in final spectrum
#   2130 lines with W_lambda/lambda >  5.000E-05
#   0.5574 = sum(W_lambda/lambda) for lines in list (including H Lyman series)
#   0.7320                        for all 28779 lines
#   lambda   W_lambda/ W_lambda
#    (A)       lambda    (A)      tau_0      transition
#  --------- --------- ------- --------- --------------------
  1182.801 0.0000905  0.1071 1.651E+03 H2 Lyman  5- 3 R( 2)
  1182.596 0.0001142  0.1351 3.145E+03 H2 Lyman  5- 3 P( 1)
  1182.482 0.0000836  0.0989 1.473E+03 H2 Lyman  8- 4 R( 0)
  1181.926 0.0001594  0.1884 6.019E+03 H2 Lyman  2- 2 R( 2)
  1181.894 0.0001811  0.2141 7.981E+03 H2 Lyman  2- 2 P( 1)
  1181.533 0.0000502  0.0593 1.622E+02 H2 Lyman 18- 7 P( 1)
  1181.289 0.0001515  0.1790 6.319E+03 H2 Lyman  5- 3 R( 1)
  1180.747 0.0001207  0.1425 3.628E+03 H2 Lyman  5- 3 R( 0)
  1180.718 0.0000528  0.0623 2.308E+02 H2 Lyman 18- 7 R( 1)
  1180.457 0.0000647  0.0764 5.689E+02 H2 Werner 2- 5 P( 3)
  1180.422 0.0002560  0.3022 1.699E+04 H2 Lyman  2- 2 R( 1)
  1180.303 0.0000582  0.0687 3.502E+02 H2 Werner 8- 9 Q( 1)
  1179.912 0.0002029  0.2394 1.028E+04 H2 Lyman  2- 2 R( 0)
  1179.330 0.0000523  0.0617 1.859E+02 H2 Werner 8- 9 R( 0)
  1179.192 0.0000596  0.0702 3.979E+02 H2 Werner 8- 9 R( 1)
  1178.767 0.0000519  0.0612 1.743E+02 H2 Werner 5- 7 Q( 3)
  1178.288 0.0000623  0.0734 4.764E+02 H2 Werner 2- 5 P( 2)
  1178.218 0.0000863  0.1016 1.687E+03 H2 Werner 2- 5 Q( 3)
  1177.443 0.0000559  0.0659 2.768E+02 H2 Werner 5- 7 Q( 2)
  1177.237 0.0000561  0.0660 3.240E+02 H2 Lyman 15- 6 P( 1)
  1176.787 0.0000935  0.1100 2.163E+03 H2 Werner 2- 5 Q( 2)
  1176.552 0.0000859  0.1011 1.732E+03 H2 Werner 5- 7 Q( 1)
  1176.322 0.0000638  0.0751 6.599E+02 H2 Lyman 15- 6 R( 1)
  1175.825 0.0001791  0.2106 1.115E+04 H2 Werner 2- 5 Q( 1)
  1175.768 0.0000541  0.0636 2.582E+02 H2 Lyman 15- 6 R( 0)
  1175.487 0.0000531  0.0624 2.022E+02 H2 Werner 5- 7 R( 2)
  1175.451 0.0000712  0.0837 8.850E+02 H2 Werner 5- 7 R( 0)
  1175.307 0.0000502  0.0590 1.463E+02 H2 Lyman 12- 5 P( 2)
  1175.242 0.0000852  0.1001 1.685E+03 H2 Werner 5- 7 R( 1)
  1175.013 0.0000586  0.0689 3.536E+02 H2 Lyman  9- 4 P( 3)
  1174.877 0.0000789  0.0927 1.259E+03 H2 Werner 2- 5 R( 3)
  1174.588 0.0000734  0.0862 9.643E+02 H2 Werner 2- 5 R( 2)
  1174.574 0.0001443  0.1695 6.778E+03 H2 Werner 2- 5 R( 0)
  1174.299 0.0001664  0.1955 9.464E+03 H2 Werner 2- 5 R( 1)
  1173.491 0.0000701  0.0822 8.938E+02 H2 Lyman 12- 5 R( 2)
  1173.189 0.0000672  0.0788 7.598E+02 H2 Lyman 12- 5 P( 1)
  1172.441 0.0000603  0.0708 4.150E+02 H2 Lyman  9- 4 R( 3)
  1172.379 0.0000677  0.0794 6.278E+02 H2 Lyman  6- 3 P( 3)
  1172.150 0.0000958  0.1123 2.680E+03 H2 Lyman 12- 5 R( 1)
  1171.861 0.0000624  0.0731 4.876E+02 H2 Lyman  9- 4 P( 2)
  1171.612 0.0000717  0.0840 9.997E+02 H2 Lyman 12- 5 R( 0)
  1170.887 0.0000506  0.0592 1.742E+02 H2 Lyman 19- 7 P( 1)
  1170.568 0.0000789  0.0924 9.665E+02 H2 Lyman  3- 2 P( 3)
  1170.083 0.0000584  0.0683 4.534E+02 H2 Lyman 19- 7 R( 1)
  1170.024 0.0000665  0.0778 6.540E+02 H2 Lyman  9- 4 R( 2)
  1169.755 0.0001062  0.1242 1.960E+03 H2 Lyman  0- 1 P( 3)
  1169.627 0.0000827  0.0967 1.495E+03 H2 Lyman  9- 4 P( 1)
  1169.527 0.0000761  0.0890 9.943E+02 H2 Lyman  6- 3 R( 3)
  1169.097 0.0000714  0.0835 7.759E+02 H2 Lyman  6- 3 P( 2)
  1168.526 0.0001010  0.1180 2.766E+03 H2 Lyman  9- 4 R( 1)
  1167.957 0.0000813  0.0950 1.415E+03 H2 Lyman  9- 4 R( 0)
  1167.846 0.0000563  0.0657 2.915E+02 H2 Werner 7- 8 Q( 1)
  1167.383 0.0000965  0.1127 1.825E+03 H2 Lyman  3- 2 R( 3)
  1167.166 0.0000871  0.1017 1.332E+03 H2 Lyman  3- 2 P( 2)
  1167.057 0.0000827  0.0965 1.318E+03 H2 Lyman  6- 3 R( 2)
  1166.764 0.0000990  0.1155 2.268E+03 H2 Lyman  6- 3 P( 1)
  1166.259 0.0001096  0.1278 2.132E+03 H2 Lyman  0- 1 P( 2)
  1166.132 0.0000572  0.0667 4.042E+02 H2 Lyman 23- 8 R( 1)
  1166.116 0.0001126  0.1313 2.315E+03 H2 Lyman  0- 1 R( 3)
  1166.087 0.0000716  0.0835 8.697E+02 H2 Werner 1- 4 P( 3)
  1165.582 0.0000555  0.0647 3.122E+02 H2 Lyman 16- 6 P( 1)
  1165.538 0.0001325  0.1544 4.893E+03 H2 Lyman  6- 3 R( 1)
  1165.306 0.0000506  0.0590 1.474E+02 H2 Werner 4- 6 Q( 3)
  1164.980 0.0001057  0.1232 2.733E+03 H2 Lyman  6- 3 R( 0)
  1164.885 0.0001095  0.1275 2.578E+03 H2 Lyman  3- 2 R( 2)
  1164.747 0.0000602  0.0701 5.037E+02 H2 Lyman 16- 6 R( 1)
  1164.737 0.0001163  0.1354 2.996E+03 H2 Lyman  3- 2 P( 1)
  1164.167 0.0000519  0.0604 1.998E+02 H2 Lyman 16- 6 R( 0)
  1163.895 0.0000553  0.0643 2.577E+02 H2 Werner 4- 6 Q( 2)
  1163.845 0.0000724  0.0843 9.085E+02 H2 Werner 1- 4 P( 2)
  1163.802 0.0001050  0.1222 3.001E+03 H2 Werner 1- 4 Q( 3)
  1163.745 0.0001267  0.1475 3.086E+03 H2 Lyman  0- 1 P( 1)
  1163.648 0.0001238  0.1440 2.934E+03 H2 Lyman  0- 1 R( 2)
  1163.366 0.0001651  0.1921 7.004E+03 H2 Lyman  3- 2 R( 1)
  1163.324 0.0000529  0.0615 2.150E+02 H2 Lyman 13- 5 R( 3)
  1162.946 0.0000795  0.0925 1.333E+03 H2 Werner 4- 6 Q( 1)
  1162.831 0.0001315  0.1529 4.091E+03 H2 Lyman  3- 2 R( 0)
  1162.302 0.0001227  0.1426 4.522E+03 H2 Werner 1- 4 Q( 2)
  1162.174 0.0001661  0.1930 5.868E+03 H2 Lyman  0- 1 R( 1)
  1161.819 0.0000550  0.0639 2.501E+02 H2 Werner 4- 6 R( 2)
  1161.781 0.0000693  0.0805 7.919E+02 H2 Werner 4- 6 R( 0)
  1161.697 0.0001384  0.1608 3.832E+03 H2 Lyman  0- 1 R( 0)
  1161.561 0.0000838  0.0973 1.596E+03 H2 Werner 4- 6 R( 1)
  1161.294 0.0002181  0.2532 1.713E+04 H2 Werner 1- 4 Q( 1)
  1161.091 0.0000513  0.0596 1.643E+02 H2 Lyman 10- 4 P( 3)
  1160.993 0.0000549  0.0637 2.730E+02 H2 Lyman 13- 5 R( 2)
  1160.651 0.0000872  0.1013 1.748E+03 H2 Werner 1- 4 R( 3)
  1160.482 0.0000639  0.0742 6.291E+02 H2 Lyman 13- 5 P( 1)
  1160.039 0.0000561  0.0650 3.633E+02 H2 Lyman 20- 7 R( 1)
  1159.993 0.0001814  0.2104 1.143E+04 H2 Werner 1- 4 R( 0)
  1159.910 0.0001097  0.1273 3.393E+03 H2 Werner 1- 4 R( 2)
  1159.698 0.0002156  0.2500 1.675E+04 H2 Werner 1- 4 R( 1)
  1159.535 0.0000786  0.0911 1.483E+03 H2 Lyman 13- 5 R( 1)
  1158.959 0.0000650  0.0753 6.812E+02 H2 Lyman 13- 5 R( 0)
  1158.598 0.0000684  0.0792 7.736E+02 H2 Lyman 10- 4 R( 3)
  1157.999 0.0000556  0.0644 2.725E+02 H2 Lyman 10- 4 P( 2)
  1157.614 0.0000504  0.0584 1.818E+02 H2 Lyman 24- 8 R( 1)
  1157.290 0.0000563  0.0651 2.678E+02 H2 Lyman  7- 3 P( 3)
  1156.465 0.0000523  0.0605 1.443E+02 H2 Lyman  1- 1 P( 4)
  1156.239 0.0000695  0.0804 8.295E+02 H2 Lyman 10- 4 R( 2)
  1155.809 0.0000725  0.0838 9.817E+02 H2 Lyman 10- 4 P( 1)
  1154.757 0.0001005  0.1161 2.879E+03 H2 Lyman 10- 4 R( 1)
  1154.612 0.0000631  0.0729 4.866E+02 H2 Lyman  7- 3 R( 3)
  1154.516 0.0000533  0.0615 2.450E+02 H2 Lyman 17- 6 P( 1)
  1154.186 0.0000775  0.0895 1.260E+03 H2 Lyman 10- 4 R( 0)
  1154.062 0.0000586  0.0676 3.335E+02 H2 Lyman  7- 3 P( 2)
  1153.689 0.0000629  0.0725 6.566E+02 H2 Lyman 17- 6 R( 1)
  1153.122 0.0000530  0.0611 2.353E+02 H2 Lyman 17- 6 R( 0)
  1152.164 0.0000537  0.0618 1.678E+02 H2 Lyman  1- 1 R( 4)
  1152.148 0.0000664  0.0765 6.121E+02 H2 Lyman  7- 3 R( 2)
  1152.062 0.0001448  0.1668 4.618E+03 H2 Lyman  1- 1 P( 3)
  1151.772 0.0000747  0.0860 9.734E+02 H2 Lyman  7- 3 P( 1)
  1151.254 0.0000596  0.0686 3.291E+02 H2 Lyman  4- 2 R( 3)
  1150.890 0.0000502  0.0577 1.232E+02 H2 Lyman  4- 2 P( 2)
  1150.858 0.0000687  0.0791 7.333E+02 H2 Werner 0- 3 P( 3)
  1150.624 0.0000954  0.1098 2.174E+03 H2 Lyman  7- 3 R( 1)
  1150.433 0.0000555  0.0639 3.479E+02 H2 Lyman 21- 7 R( 1)
  1150.049 0.0000788  0.0906 1.181E+03 H2 Lyman  7- 3 R( 0)
  1148.758 0.0000626  0.0719 4.142E+02 H2 Lyman  4- 2 R( 2)
  1148.701 0.0001594  0.1831 5.834E+03 H2 Lyman  1- 1 R( 3)
  1148.620 0.0001501  0.1724 5.025E+03 H2 Lyman  1- 1 P( 2)
  1148.535 0.0000675  0.0776 6.811E+02 H2 Werner 0- 3 P( 2)
  1148.511 0.0000588  0.0675 3.044E+02 H2 Lyman  4- 2 P( 1)
  1148.510 0.0001018  0.1170 2.744E+03 H2 Werner 0- 3 Q( 3)
  1148.423 0.0000582  0.0668 3.995E+02 H2 Lyman 14- 5 P( 1)
  1148.285 0.0000513  0.0589 1.619E+02 H2 Werner 3- 5 Q( 1)
  1147.635 0.0000623  0.0715 5.642E+02 H2 Lyman 14- 5 R( 1)
  1147.230 0.0000781  0.0896 9.995E+02 H2 Lyman  4- 2 R( 1)
  1146.950 0.0001123  0.1288 3.578E+03 H2 Werner 0- 3 Q( 2)
  1146.828 0.0000636  0.0730 6.078E+02 H2 Lyman 14- 5 R( 0)
  1146.768 0.0000687  0.0788 7.665E+02 H2 Werner 3- 5 R( 1)
  1146.676 0.0000658  0.0755 5.188E+02 H2 Lyman  4- 2 R( 0)
  1146.211 0.0001757  0.2014 7.261E+03 H2 Lyman  1- 1 R( 2)
  1146.157 0.0001769  0.2027 7.316E+03 H2 Lyman  1- 1 P( 1)
  1145.903 0.0001880  0.2155 1.232E+04 H2 Werner 0- 3 Q( 1)
  1145.626 0.0000543  0.0622 2.462E+02 H2 Lyman 11- 4 R( 3)
  1145.235 0.0000922  0.1056 2.065E+03 H2 Werner 0- 3 R( 3)
  1144.708 0.0002399  0.2746 1.430E+04 H2 Lyman  1- 1 R( 1)
  1144.561 0.0001688  0.1932 9.666E+03 H2 Werner 0- 3 R( 0)
  1144.490 0.0001053  0.1205 3.021E+03 H2 Werner 0- 3 R( 2)
  1144.266 0.0001915  0.2191 1.286E+04 H2 Werner 0- 3 R( 1)
  1144.196 0.0001960  0.2243 9.222E+03 H2 Lyman  1- 1 R( 0)
  1143.242 0.0000586  0.0670 4.603E+02 H2 Lyman 18- 6 R( 1)
  1143.227 0.0000576  0.0658 3.480E+02 H2 Lyman 11- 4 R( 2)
  1142.709 0.0000599  0.0684 4.301E+02 H2 Lyman 11- 4 P( 1)
  1142.654 0.0000502  0.0574 1.645E+02 H2 Lyman 18- 6 R( 0)
  1141.727 0.0000771  0.0881 1.304E+03 H2 Lyman 11- 4 R( 1)
  1141.387 0.0000527  0.0601 2.464E+02 H2 Lyman 22- 7 R( 1)
  1141.137 0.0000635  0.0724 5.784E+02 H2 Lyman 11- 4 R( 0)
  1140.453 0.0000543  0.0619 2.263E+02 H2 Lyman  8- 3 R( 3)
  1139.698 0.0000545  0.0622 1.914E+02 H2 Lyman  2- 1 P( 4)
  1139.336 0.0000552  0.0629 2.620E+02 H2 Werner 5- 6 Q( 1)
  1138.108 0.0000501  0.0570 1.396E+02 H2 Werner 5- 6 R( 1)
  1138.004 0.0000546  0.0621 2.335E+02 H2 Lyman  8- 3 R( 2)
  1137.570 0.0000514  0.0584 1.597E+02 H2 Lyman  8- 3 P( 1)
  1137.389 0.0000506  0.0575 1.465E+02 H2 Werner 2- 4 P( 3)
  1136.974 0.0000514  0.0584 1.852E+02 H2 Lyman 15- 5 P( 1)
  1136.483 0.0000677  0.0769 6.951E+02 H2 Lyman  8- 3 R( 1)
  1136.120 0.0000622  0.0707 5.961E+02 H2 Lyman 15- 5 R( 1)
  1135.900 0.0000574  0.0652 3.117E+02 H2 Lyman  8- 3 R( 0)
  1135.699 0.0000569  0.0646 2.427E+02 H2 Lyman  2- 1 R( 4)
  1135.530 0.0000537  0.0609 2.499E+02 H2 Lyman 15- 5 R( 0)
  1135.359 0.0001582  0.1796 6.127E+03 H2 Lyman  2- 1 P( 3)
  1135.310 0.0000589  0.0669 3.679E+02 H2 Werner 2- 4 Q( 3)
  1135.158 0.0000503  0.0571 1.419E+02 H2 Werner 2- 4 P( 2)
  1134.240 0.0000580  0.0657 3.513E+02 H2 Werner 7- 7 Q( 1)
  1133.765 0.0000638  0.0723 5.497E+02 H2 Werner 2- 4 Q( 2)
  1133.427 0.0000507  0.0574 1.578E+02 H2 Lyman 12- 4 R( 3)
  1133.325 0.0000585  0.0663 3.701E+02 H2 Werner 7- 7 R( 1)
  1133.269 0.0000526  0.0596 2.342E+02 H2 Lyman 19- 6 R( 1)
  1133.245 0.0000516  0.0584 1.719E+02 H2 Werner 7- 7 R( 0)
  1133.153 0.0000521  0.0591 1.854E+02 H2 Werner 9- 8 Q( 1)
  1133.152 0.0000539  0.0611 1.993E+02 H2 Lyman  5- 2 P( 1)
  1132.727 0.0000911  0.1032 2.072E+03 H2 Werner 2- 4 Q( 1)
  1132.237 0.0001798  0.2036 8.285E+03 H2 Lyman  2- 1 R( 3)
  1131.975 0.0001642  0.1859 6.683E+03 H2 Lyman  2- 1 P( 2)
  1131.952 0.0000533  0.0604 1.870E+02 H2 Lyman  5- 2 R( 1)
  1131.723 0.0000581  0.0657 3.417E+02 H2 Werner 2- 4 R( 2)
  1131.494 0.0000773  0.0874 1.203E+03 H2 Werner 2- 4 R( 0)
  1131.381 0.0000520  0.0588 1.602E+02 H2 Lyman  5- 2 R( 0)
  1131.310 0.0000839  0.0950 1.600E+03 H2 Werner 2- 4 R( 1)
  1129.738 0.0001972  0.2228 1.015E+04 H2 Lyman  2- 1 R( 2)
  1129.560 0.0001945  0.2197 9.778E+03 H2 Lyman  2- 1 P( 1)
  1129.316 0.0000522  0.0590 1.960E+02 H2 Lyman 12- 4 R( 1)
  1128.216 0.0002688  0.3033 1.970E+04 H2 Lyman  2- 1 R( 1)
  1127.970 0.0000510  0.0576 1.587E+02 H2 Werner 4- 5 P( 3)
  1127.677 0.0002178  0.2456 1.255E+04 H2 Lyman  2- 1 R( 0)
  1126.203 0.0000600  0.0675 4.163E+02 H2 Werner 4- 5 Q( 3)
  1125.319 0.0000562  0.0633 3.452E+02 H2 Lyman 16- 5 R( 1)
  1124.668 0.0000630  0.0709 5.335E+02 H2 Werner 4- 5 Q( 2)
  1124.125 0.0000636  0.0715 4.933E+02 H2 Lyman  6- 2 P( 3)
  1123.844 0.0000538  0.0604 1.845E+02 H2 Lyman  3- 1 P( 4)
  1123.638 0.0000519  0.0584 1.785E+02 H2 Werner 4- 5 R( 3)
  1123.638 0.0000991  0.1113 2.751E+03 H2 Werner 4- 5 Q( 1)
  1122.730 0.0000560  0.0629 2.854E+02 H2 Werner 4- 5 R( 2)
  1122.478 0.0000821  0.0922 1.537E+03 H2 Werner 4- 5 R( 0)
  1122.345 0.0000901  0.1012 2.078E+03 H2 Werner 4- 5 R( 1)
  1121.503 0.0000610  0.0684 4.053E+02 H2 Lyman  6- 2 R( 3)
  1121.189 0.0000756  0.0848 1.105E+03 H2 Werner 1- 3 P( 3)
  1120.894 0.0000675  0.0756 6.389E+02 H2 Lyman  6- 2 P( 2)
  1120.852 0.0000508  0.0569 1.559E+02 H2 Werner 6- 6 Q( 3)
  1120.110 0.0000570  0.0638 2.571E+02 H2 Lyman  3- 1 R( 4)
  1119.572 0.0001510  0.1691 5.924E+03 H2 Lyman  3- 1 P( 3)
  1119.401 0.0000557  0.0623 2.817E+02 H2 Werner10- 8 Q( 1)
  1119.321 0.0000553  0.0619 2.690E+02 H2 Werner 6- 6 Q( 2)
  1119.077 0.0001068  0.1195 3.259E+03 H2 Werner 1- 3 Q( 3)
  1119.019 0.0000684  0.0765 6.791E+02 H2 Lyman  6- 2 R( 2)
  1118.904 0.0000727  0.0813 9.526E+02 H2 Werner 1- 3 P( 2)
  1118.638 0.0000533  0.0596 2.146E+02 H2 Werner10- 8 R( 1)
  1118.608 0.0000820  0.0917 1.322E+03 H2 Lyman  6- 2 P( 1)
  1118.292 0.0000790  0.0884 1.381E+03 H2 Werner 6- 6 Q( 1)
  1117.747 0.0000511  0.0571 1.626E+02 H2 Werner 6- 6 R( 2)
  1117.481 0.0000957  0.1070 2.151E+03 H2 Lyman  6- 2 R( 1)
  1117.479 0.0001179  0.1317 4.240E+03 H2 Werner 1- 3 Q( 2)
  1117.233 0.0000657  0.0734 6.609E+02 H2 Werner 6- 6 R( 0)
  1117.212 0.0000750  0.0838 1.145E+03 H2 Werner 6- 6 R( 1)
  1116.896 0.0000841  0.0939 1.442E+03 H2 Lyman  6- 2 R( 0)
  1116.725 0.0000664  0.0742 7.045E+02 H2 Werner 8- 7 Q( 1)
  1116.658 0.0001773  0.1979 8.634E+03 H2 Lyman  3- 1 R( 3)
  1116.406 0.0001990  0.2221 1.458E+04 H2 Werner 1- 3 Q( 1)
  1116.245 0.0001571  0.1754 6.496E+03 H2 Lyman  3- 1 P( 2)
  1116.163 0.0000846  0.0944 1.638E+03 H2 Werner 1- 3 R( 3)
  1115.899 0.0000661  0.0738 4.415E+02 H2 Lyman  0- 0 P( 3)
  1115.731 0.0000616  0.0687 4.921E+02 H2 Werner 8- 7 R( 1)
  1115.697 0.0000555  0.0619 2.762E+02 H2 Werner 8- 7 R( 0)
  1115.267 0.0001000  0.1115 2.725E+03 H2 Werner 1- 3 R( 2)
  1115.132 0.0001714  0.1911 1.046E+04 H2 Werner 1- 3 R( 0)
  1114.931 0.0001869  0.2083 1.272E+04 H2 Werner 1- 3 R( 1)
  1114.264 0.0000539  0.0600 2.313E+02 H2 Lyman 10- 3 R( 3)
  1114.158 0.0001930  0.2150 1.041E+04 H2 Lyman  3- 1 R( 2)
  1113.879 0.0001863  0.2075 9.561E+03 H2 Lyman  3- 1 P( 1)
  1112.625 0.0002609  0.2903 1.992E+04 H2 Lyman  3- 1 R( 1)
  1112.587 0.0000681  0.0758 5.029E+02 H2 Lyman  0- 0 R( 3)
  1112.499 0.0000671  0.0747 4.689E+02 H2 Lyman  0- 0 P( 2)
  1112.065 0.0002104  0.2340 1.253E+04 H2 Lyman  3- 1 R( 0)
  1111.873 0.0000523  0.0582 1.915E+02 H2 Lyman 10- 3 R( 2)
  1111.543 0.0000561  0.0623 2.869E+02 H2 Werner 3- 4 P( 3)
  1111.336 0.0000565  0.0628 3.081E+02 H2 Lyman 10- 3 P( 1)
  1110.363 0.0000650  0.0722 6.397E+02 H2 Lyman 10- 3 R( 1)
  1110.245 0.0000726  0.0806 9.034E+02 H2 Lyman  7- 2 P( 3)
  1110.123 0.0000723  0.0803 6.288E+02 H2 Lyman  0- 0 R( 2)
  1110.066 0.0012735  1.4137 4.142E+05 H2 Lyman  0- 0 P( 1)
  1109.801 0.0000772  0.0857 1.242E+03 H2 Werner 3- 4 Q( 3)
  1109.764 0.0000580  0.0643 3.562E+02 H2 Lyman 10- 3 R( 0)
  1109.568 0.0000598  0.0663 4.079E+02 H2 Werner 3- 4 P( 2)
  1109.311 0.0000510  0.0566 1.279E+02 H2 Lyman  1- 0 P( 5)
  1108.826 0.0000511  0.0566 1.410E+02 H2 Lyman  4- 1 P( 4)
  1108.637 0.0017361  1.9247 7.749E+05 H2 Lyman  0- 0 R( 1)
  1108.213 0.0000872  0.0966 1.872E+03 H2 Werner 3- 4 Q( 2)
  1108.131 0.0021638  2.3978 1.202E+06 H2 Lyman  0- 0 R( 0)
  1108.066 0.0000540  0.0598 2.329E+02 H2 Werner11- 8 Q( 1)
  1107.780 0.0000715  0.0792 8.572E+02 H2 Lyman  7- 2 R( 3)
  1107.432 0.0000524  0.0581 1.928E+02 H2 Werner11- 8 R( 1)
  1107.147 0.0001427  0.1580 7.096E+03 H2 Werner 3- 4 Q( 1)
  1107.111 0.0000669  0.0741 7.037E+02 H2 Werner 3- 4 R( 3)
  1107.066 0.0000778  0.0861 1.169E+03 H2 Lyman  7- 2 P( 2)
  1106.542 0.0000569  0.0629 3.513E+02 H2 Lyman 14- 4 R( 1)
  1106.166 0.0000777  0.0859 1.269E+03 H2 Werner 3- 4 R( 2)
  1106.067 0.0000977  0.1081 2.646E+03 H2 Werner 3- 4 R( 0)
  1105.736 0.0001339  0.1481 6.103E+03 H2 Werner 3- 4 R( 1)
  1105.723 0.0000846  0.0935 1.935E+03 H2 Lyman 14- 4 R( 0)
  1105.327 0.0000549  0.0607 2.196E+02 H2 Lyman  4- 1 R( 4)
  1105.304 0.0000807  0.0892 1.336E+03 H2 Lyman  7- 2 R( 2)
  1104.821 0.0000975  0.1077 2.397E+03 H2 Lyman  7- 2 P( 1)
  1104.620 0.0001314  0.1452 4.549E+03 H2 Lyman  4- 1 P( 3)
  1104.544 0.0000511  0.0564 1.295E+02 H2 Lyman  1- 0 R( 5)
  1104.383 0.0000531  0.0587 2.166E+02 H2 Lyman 11- 3 P( 3)
  1104.324 0.0001006  0.1111 2.745E+03 H2 Werner 0- 2 P( 3)
  1104.229 0.0000598  0.0660 4.198E+02 H2 Werner 5- 5 Q( 3)
  1104.082 0.0000548  0.0605 1.926E+02 H2 Lyman  1- 0 P( 4)
  1103.764 0.0001175  0.1297 4.009E+03 H2 Lyman  7- 2 R( 1)
  1103.166 0.0001003  0.1107 2.608E+03 H2 Lyman  7- 2 R( 0)
  1102.645 0.0000629  0.0693 5.403E+02 H2 Werner 5- 5 Q( 2)
  1102.260 0.0000528  0.0582 2.105E+02 H2 Lyman 11- 3 R( 3)
  1102.162 0.0001619  0.1785 9.147E+03 H2 Werner 0- 2 Q( 3)
  1101.986 0.0000533  0.0588 2.155E+02 H2 Werner 5- 5 R( 3)
  1101.979 0.0001001  0.1103 2.712E+03 H2 Werner 0- 2 P( 2)
  1101.891 0.0001592  0.1754 7.242E+03 H2 Lyman  4- 1 R( 3)
  1101.582 0.0000986  0.1086 2.794E+03 H2 Werner 5- 5 Q( 1)
  1101.487 0.0000625  0.0689 5.367E+02 H2 Werner 9- 7 Q( 1)
  1101.351 0.0000545  0.0601 2.570E+02 H2 Lyman 11- 3 P( 2)
  1101.349 0.0001369  0.1507 5.026E+03 H2 Lyman  4- 1 P( 2)
  1100.929 0.0000579  0.0638 3.539E+02 H2 Werner 5- 5 R( 2)
  1100.682 0.0000529  0.0582 2.057E+02 H2 Werner 7- 6 Q( 2)
  1100.642 0.0000608  0.0670 4.668E+02 H2 Werner 9- 7 R( 1)
  1100.520 0.0001902  0.2094 1.317E+04 H2 Werner 0- 2 Q( 2)
  1100.517 0.0000547  0.0603 2.573E+02 H2 Werner 9- 7 R( 0)
  1100.477 0.0000840  0.0925 1.712E+03 H2 Werner 5- 5 R( 0)
  1100.434 0.0000946  0.1041 2.483E+03 H2 Werner 5- 5 R( 1)
  1100.161 0.0000556  0.0612 2.100E+02 H2 Lyman  1- 0 R( 4)
  1099.835 0.0000560  0.0615 3.016E+02 H2 Lyman 11- 3 R( 2)
  1099.786 0.0000921  0.1013 1.490E+03 H2 Lyman  1- 0 P( 3)
  1099.613 0.0000731  0.0804 1.058E+03 H2 Werner 7- 6 Q( 1)
  1099.419 0.0002971  0.3266 3.432E+04 H2 Werner 0- 2 Q( 1)
  1099.396 0.0001717  0.1887 8.588E+03 H2 Lyman  4- 1 R( 2)
  1099.314 0.0000501  0.0550 1.402E+02 H2 Werner12- 8 Q( 1)
  1099.219 0.0000659  0.0724 7.087E+02 H2 Lyman 11- 3 P( 1)
  1099.145 0.0001335  0.1467 5.812E+03 H2 Werner 0- 2 R( 3)
  1099.030 0.0001619  0.1779 7.469E+03 H2 Lyman  4- 1 P( 1)
  1098.753 0.0000655  0.0720 6.679E+02 H2 Werner 7- 6 R( 1)
  1098.607 0.0000616  0.0677 4.978E+02 H2 Werner 7- 6 R( 0)
  1098.311 0.0000750  0.0823 1.213E+03 H2 Lyman 11- 3 R( 1)
  1098.255 0.0001667  0.1831 9.814E+03 H2 Werner 0- 2 R( 2)
  1098.115 0.0002690  0.2954 2.787E+04 H2 Werner 0- 2 R( 0)
  1098.093 0.0000543  0.0597 2.992E+02 H2 Lyman 23- 6 R( 1)
  1097.912 0.0002912  0.3197 3.299E+04 H2 Werner 0- 2 R( 1)
  1097.857 0.0002291  0.2515 1.619E+04 H2 Lyman  4- 1 R( 1)
  1097.696 0.0000664  0.0729 7.347E+02 H2 Lyman 11- 3 R( 0)
  1097.281 0.0001843  0.2022 1.004E+04 H2 Lyman  4- 1 R( 0)
  1097.074 0.0000714  0.0783 8.904E+02 H2 Lyman  8- 2 P( 3)
  1096.723 0.0000978  0.1073 1.789E+03 H2 Lyman  1- 0 R( 3)
  1096.627 0.0000542  0.0594 2.704E+02 H2 Lyman 15- 4 P( 1)
  1096.438 0.0000940  0.1031 1.582E+03 H2 Lyman  1- 0 P( 2)
  1095.909 0.0000506  0.0554 1.781E+02 H2 Lyman 19- 5 R( 1)
